,generations,mean,max
0,1,11.990903558687751,26.897240892748073
1,2,12.519231821982444,26.897240892748073
2,3,16.860654834358257,26.897240892748073
3,4,18.778007778115104,26.897240892748073
4,5,18.65577054428392,28.954487558490925
5,6,18.50674141432842,28.954487558490925
6,7,19.313122944005013,29.26783802976442
7,8,19.340246731336222,31.115088125102282
8,9,18.58247759456427,31.115088125102282
9,10,19.797061053924317,31.115088125102282
10,11,19.218229981065203,31.149654233795317
11,12,19.248913107292225,31.149654233795317
12,13,20.23382776167267,31.149654233795317
13,14,20.341118049996854,31.149654233795317
14,15,19.404144205366148,31.149654233795317
15,16,19.07651978749271,31.149654233795317
16,17,19.14571983845232,31.149654233795317
17,18,19.311400469979812,31.402538503385067
18,19,19.408283727295835,31.402538503385067
19,20,19.904664018858725,31.402538503385067
20,21,20.26732330445421,31.402538503385067
21,22,20.257734591462324,31.402538503385067
22,23,20.610796375339863,31.402538503385067
23,24,20.36648649115375,31.402538503385067
24,25,20.914039089580115,31.402538503385067
25,26,20.686941981537608,31.402538503385067
26,27,20.728354377146754,31.402538503385067
27,28,20.857605519751324,31.402538503385067
28,29,20.698287830774994,31.402538503385067
29,30,20.227877196058508,31.402538503385067
30,31,20.06375646352166,31.402538503385067
31,32,20.25683784651133,31.402538503385067
32,33,20.673065456800217,31.540086072625705
33,34,20.96914503927032,38.352296987107
34,35,21.251568075532635,38.352296987107
35,36,20.89066221170092,38.352296987107
36,37,20.546937023023055,38.352296987107
37,38,20.25560459167039,38.352296987107
38,39,20.327945309477762,38.352296987107
39,40,19.736088751760043,38.352296987107
40,41,19.89650530827325,38.352296987107
41,42,19.348926270220733,38.352296987107
42,43,20.22887635323973,38.352296987107
43,44,20.332809560294052,38.352296987107
44,45,20.12521052168385,38.352296987107
45,46,20.184777500020314,38.352296987107
46,47,19.74763936183009,38.352296987107
47,48,19.793784678667986,38.352296987107
48,49,20.02994791390807,39.33396526006942
49,50,19.6281180280549,39.33396526006942
50,51,19.318706487234873,39.33396526006942
51,52,19.127422799068622,39.33396526006942
52,53,19.764460252177276,39.33396526006942
53,54,20.115301238187673,39.33396526006942
54,55,19.930183029603043,39.33396526006942
55,56,20.443258021421045,39.33396526006942
56,57,20.205727093622485,39.33396526006942
57,58,19.90171213356962,39.33396526006942
58,59,19.96244366186096,39.33396526006942
59,60,19.93050348128342,39.33396526006942
60,61,20.11203876313111,40.03021829302887
61,62,19.741938326996234,40.03021829302887
62,63,19.43045373218757,40.03021829302887
63,64,19.676939817845735,40.03021829302887
64,65,19.43539123966077,40.03021829302887
65,66,19.38961655614013,40.03021829302887
66,67,19.74476328677045,40.03021829302887
67,68,19.886689430541168,40.03021829302887
68,69,20.2527283774824,40.03021829302887
69,70,20.129328934361713,40.03021829302887
70,71,20.1648669297264,40.03021829302887
71,72,20.42665589846292,40.03021829302887
72,73,21.05832839543661,40.03021829302887
73,74,20.62574650006556,40.03021829302887
74,75,19.787591536060134,40.03021829302887
75,76,18.687986325482385,40.03021829302887
76,77,19.730456034954422,40.03021829302887
77,78,20.34313683844111,40.03021829302887
78,79,20.08409656995549,40.03021829302887
79,80,19.339387030568282,40.03021829302887
80,81,19.138239654469647,40.03021829302887
81,82,19.421798851740157,40.03021829302887
82,83,19.346728410130066,40.03021829302887
83,84,19.632085963415253,40.03021829302887
84,85,20.793276955570107,40.03021829302887
85,86,20.24248110087922,40.03021829302887
86,87,20.335261432164614,40.03021829302887
87,88,19.7997740218271,40.03021829302887
88,89,19.659670067628532,40.03021829302887
89,90,19.259160069752355,40.03021829302887
90,91,18.943493720484252,40.42482876961134
91,92,18.957896441400596,40.42482876961134
92,93,19.257001530012456,40.42482876961134
93,94,19.324586637731066,40.42482876961134
94,95,18.953319233278197,40.42482876961134
95,96,19.518558461760318,40.42482876961134
96,97,19.727325055047515,40.42482876961134
97,98,20.056790107693875,40.42482876961134
98,99,20.230110754095723,40.42482876961134
99,100,20.61008812957675,40.42482876961134
