,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,Hepatocytes,WST-1,TiO2,original,mouse,Animal,epithelial,liver,Normal,48,19.0,20.0,-17.6,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,67.68940190504631,52.09725112291591,15.592150782130403
1,Hepatocytes,CVS,Ag,original,mouse,Animal,epithelial,liver,Normal,48,20.0,91.15,-34.1,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,57.96988640594294,44.29875266669958,13.67113373924336
2,Hepatocytes,CellTiterBlue,Pt,original,mouse,Animal,epithelial,liver,Normal,6,35.0,92.05,-9.51,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,71.8324300108184,59.101818912829394,12.730611097989005
3,Hepatocytes,Live/Dead,SiO2,original,mouse,Animal,epithelial,liver,Normal,4,17.8,92.05,-19.285,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,73.0438413990886,61.06068064105827,11.983160758030337
4,Hepatocytes,MTS,Bi2O3,original,mouse,Animal,epithelial,liver,Normal,48,30.6,158.75,-2.49,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766,56.53694492342924,45.279124141280604,11.257820782148634
5,Hepatocytes,CellTiterBlue,SiO2,original,mouse,Animal,epithelial,liver,Normal,6,15.625,19.1,-16.2,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,66.19716180826947,55.25275687703682,10.944404931232647
6,Hepatocytes,Live/Dead,Ag,original,mouse,Animal,epithelial,liver,Normal,48,25.0,228.3,-9.83,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,48.485525879571185,37.58679629211057,10.898729587460615
7,Hepatocytes,LDH,TiO2,original,mouse,Animal,epithelial,liver,Normal,24,19.0,552.0,-17.6,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,88.84971321908247,78.68230922113415,10.167403997948327
8,Hepatocytes,CVS,Ag,original,mouse,Animal,epithelial,liver,Normal,20,30.6,91.15,-19.285,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,70.01687986572179,60.568213162353366,9.448666703368424
9,Hepatocytes,Live/Dead,TiO2,original,mouse,Animal,epithelial,liver,Normal,48,31.2,145.45,-10.85,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,52.37950379500757,43.08908579383942,9.290418001168149
