,generations,mean,max
0,1,-2.6401325263954694,4.902030869817082
1,2,-1.9405124448290465,7.2847265570804325
2,3,-0.08980051704500171,11.571329910269348
3,4,1.206939522719302,11.571329910269348
4,5,2.287972284353137,11.571329910269348
5,6,2.3180217097898606,11.571329910269348
6,7,2.0134324820965994,11.571329910269348
7,8,1.8891705954448077,11.571329910269348
8,9,1.7729146030153504,11.571329910269348
9,10,2.4433909318377354,11.571329910269348
10,11,2.559875411632052,11.571329910269348
11,12,2.5617839686204182,11.571329910269348
12,13,2.743808197056229,11.571329910269348
13,14,2.7905841717288,11.571329910269348
14,15,3.2185022827808067,11.571329910269348
15,16,3.199491372905644,11.571329910269348
16,17,3.215113607477828,11.571329910269348
17,18,3.3114307737667787,11.571329910269348
18,19,3.4937939507934113,11.571329910269348
19,20,3.6577216044866936,11.571329910269348
20,21,3.6261212870381936,11.571329910269348
21,22,3.8069582757722444,11.571329910269348
22,23,3.8693680269186417,11.571329910269348
23,24,3.621502900663983,11.571329910269348
24,25,3.6311472290745157,11.571329910269348
25,26,3.8302198917215415,12.584932694180068
26,27,4.087512188606474,15.541423110790973
27,28,4.248751369883431,15.541423110790973
28,29,4.2408605564894595,15.541423110790973
29,30,4.242913717910128,15.541423110790973
30,31,4.337577979264924,15.541423110790973
31,32,4.409918276578329,15.541423110790973
32,33,4.573437539379891,15.541423110790973
33,34,4.732609965757558,15.541423110790973
34,35,4.633740005704179,15.541423110790973
35,36,4.759769458024836,15.541423110790973
36,37,4.696617111509146,15.541423110790973
37,38,4.74059337073659,15.541423110790973
38,39,4.771876633700438,15.541423110790973
39,40,4.7325830729965155,15.541423110790973
40,41,4.527493537578779,15.541423110790973
41,42,4.451052822600438,15.541423110790973
42,43,4.365984500366703,15.541423110790973
43,44,3.9973737261506685,15.541423110790973
44,45,3.732680859302234,15.541423110790973
45,46,3.499940566636893,15.541423110790973
46,47,3.5957994677624634,15.541423110790973
47,48,3.7469049402996837,15.728020544510144
48,49,4.133909193092396,15.728020544510144
49,50,4.177603004063893,15.728020544510144
50,51,4.277929666426429,15.728020544510144
51,52,4.305445604707685,15.728020544510144
52,53,4.316592980319823,15.728020544510144
53,54,4.387624261131237,15.728020544510144
54,55,4.239490086853375,15.728020544510144
55,56,4.459221001296034,15.728020544510144
56,57,4.386509486169218,15.728020544510144
57,58,4.853750618587371,15.728020544510144
58,59,4.631263800604617,15.728020544510144
59,60,5.113498111060755,15.728020544510144
60,61,5.0354937947857525,15.728020544510144
61,62,4.780881982564716,15.728020544510144
62,63,4.801468466545613,15.728020544510144
63,64,5.021285070933796,15.728020544510144
64,65,4.945385753310146,15.728020544510144
65,66,4.632688305715818,15.728020544510144
66,67,4.798849617135335,15.728020544510144
67,68,5.0057897716276045,15.728020544510144
68,69,4.876271938616441,15.728020544510144
69,70,4.950086650507121,15.728020544510144
70,71,4.827220264965637,15.728020544510144
71,72,4.825838659201747,15.728020544510144
72,73,4.854939505008632,15.728020544510144
73,74,4.890969399605628,15.728020544510144
74,75,4.995442373469186,15.728020544510144
75,76,5.055522541907143,15.728020544510144
76,77,4.765295053682636,15.728020544510144
77,78,4.929699241535833,15.728020544510144
78,79,4.871180974731189,15.728020544510144
79,80,4.938328089341982,15.728020544510144
80,81,5.276502067015512,15.728020544510144
81,82,5.130880248049625,15.728020544510144
82,83,5.089540219019316,15.728020544510144
83,84,5.282776329156916,15.728020544510144
84,85,5.336891734320323,15.728020544510144
85,86,5.342857427194264,15.728020544510144
86,87,5.3842410051513045,15.728020544510144
87,88,5.438925579836467,15.728020544510144
88,89,5.510156858431128,15.728020544510144
89,90,5.315430956154787,15.728020544510144
90,91,5.170783154700968,15.728020544510144
91,92,5.187578172373145,15.728020544510144
92,93,5.404913612980142,15.728020544510144
93,94,5.24072116471194,16.308353641802555
94,95,5.119684540093975,16.308353641802555
95,96,5.176891366802705,16.308353641802555
96,97,5.14427291103288,16.308353641802555
97,98,5.143439104876255,16.308353641802555
98,99,5.4626500350002365,16.308353641802555
99,100,5.430615352410931,16.308353641802555
