,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,CHO-K1,CytoTox-Glo,TiO2,original,hamster,Animal,epithelial,ovary,Normal,4,10.0,199.89,-22.62,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,78.51247645840498,72.1018155679768,6.410660890428176
1,CHO-K1,EZ4U,TiO2,original,hamster,Animal,epithelial,ovary,Normal,96,400.0,39.33,-2.85,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,89.5647843183464,85.68499278386568,3.8797915344807166
2,CHO-K1,EZ4U,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,3,140.5,87.82,-20.0,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,92.07967168654132,88.67475664995543,3.4049150365858907
3,CHO-K1,LDH,ZrO2,original,hamster,Animal,epithelial,ovary,Normal,48,600.0,30.09,-8.395,4.651162791,2.736666667,-1.45,1.55,16,123.222,2,0,0,-0.2401,3.774536472,2.415229458,0.0,0.483116883,3.483116883,61.80790704666241,58.77463587925002,3.033271167412387
4,CHO-K1,CytoTox-Glo,C,original,hamster,Animal,epithelial,ovary,Normal,48,150.0,206.9,-8.11,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,64.87909132075634,62.11664432406252,2.762446996693825
5,CHO-K1,WST-1,SiO2,original,hamster,Animal,epithelial,ovary,Normal,48,200.0,31.4,-7.8,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,69.30216747157131,67.87288752705376,1.4292799445175461
6,CHO-K1,XTT,CuO,original,hamster,Animal,epithelial,ovary,Normal,48,1000.0,16.785,-8.0,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,64.1166444932604,62.74694738501117,1.3696971082492269
7,CHO-K1,LDH,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,3,87.5,24.5,-1.715,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,87.20437021240151,86.32412134626061,0.8802488661409029
8,CHO-K1,LDH,Ca(HCO3)2,original,hamster,Animal,epithelial,ovary,Normal,12,87.5,24.5,-1.715,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0.0,-0.20025974,15.91523464,72.0891088346139,71.82791953637722,0.2611892982366726
9,CHO-K1,WST-1,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,9,1000.0,39.33,-28.16,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,73.5214044463001,73.3982700032491,0.12313444305100063
