,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
17,CHO-K1,MTT,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,96,21.87,20.415,-1.46,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,86.4208863791449,81.51885550932782,4.902030869817082
79,CHO-K1,EZ4U,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,12,72.0,178.7,-24.5,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,75.41765974304775,71.11286083192158,4.30479891112617
29,CHO-K1,WST-1,C,original,hamster,Animal,epithelial,ovary,Normal,9,30.0,228.3,-36.74,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,83.65251598219871,80.57587325937988,3.076642722818832
51,CHO-K1,CVS,TiO2,original,hamster,Animal,epithelial,ovary,Normal,4,600.0,39.33,-8.3,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,77.25261822686223,75.43451781763446,1.8181004092277675
70,CHO-K1,CytoTox-Glo,SiO2,original,hamster,Animal,epithelial,ovary,Normal,48,10.93,178.7,-25.165,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0.0,-0.183116883,2.816883117,73.05446962190555,71.28654147961613,1.7679281422894206
19,CHO-K1,CVS,CuO,original,hamster,Animal,epithelial,ovary,Normal,48,140.5,102.55,-16.86,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,77.75473353657986,76.12668856072797,1.6280449758518927
59,CHO-K1,LDH,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,12,140.5,190.0,-10.33,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,73.44283895716202,72.79729747857098,0.645541478591042
62,CHO-K1,MTT,Pt,original,hamster,Animal,epithelial,ovary,Normal,2,80.0,549.0,-38.62,0.0,2.28,1.188,1.35,10,195.078,0,0,0,-0.0025,2.588435821,0.0,0.0,0.688311688,1.688311688,93.40912956385525,92.95195068825596,0.4571788755992827
6,CHO-K1,Live/Dead,C,original,hamster,Animal,epithelial,ovary,Normal,4,72.0,161.7,-31.7,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,82.10210121932612,81.68363644271545,0.41846477661066217
43,CHO-K1,CytoTox-Glo,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,24,500.0,165.3,-13.5,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,70.71836286517156,70.6577352298085,0.06062763536306193
88,CHO-K1,CCK-8,C,original,hamster,Animal,epithelial,ovary,Normal,4,9.0,149.1,-24.5,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,77.29417723016552,77.32986680752173,-0.0356895773562087
21,CHO-K1,AlamarBlue,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,3,15.625,14.3,-4.23,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,101.16513569928738,101.22764373005938,-0.06250803077200828
46,CHO-K1,Live/Dead,TiO2,original,hamster,Animal,epithelial,ovary,Normal,3,32.0,10.0,-39.65,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,96.90492421601823,97.04138595695665,-0.13646174093841523
76,CHO-K1,NRU,TiO2,original,hamster,Animal,epithelial,ovary,Normal,20,474.1,188.7,-27.55,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,81.31745389093743,81.7544582084785,-0.43700431754106717
52,CHO-K1,MTT,Ag,original,hamster,Animal,epithelial,ovary,Normal,48,9.0,78.0,-33.33,0.0,1.93,0.7996,1.6,11,107.868,0,0,0,-0.0025,1.78376517,0.0,0.0,0.74025974,1.74025974,74.55765670630197,75.60099054433702,-1.0433338380350534
58,CHO-K1,CellTiterBlue,CuO,original,hamster,Animal,epithelial,ovary,Normal,12,72.0,165.25,-39.65,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,78.8242342691033,80.31956983285201,-1.4953355637487107
23,CHO-K1,Live/Dead,NiO,original,hamster,Animal,epithelial,ovary,Normal,96,600.0,47.9,-4.115,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0.0,0.293506494,2.293506494,85.64952628990923,87.65169532626213,-2.002169036352896
56,CHO-K1,CCK-8,C,original,hamster,Animal,epithelial,ovary,Normal,48,210.7,13.6,-43.7,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,30.809734658413145,32.91476907165593,-2.1050344132427874
