,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1,norm_v,canc_v,Fitness
0,CHO-K1,CCK-8,C,original,hamster,Animal,epithelial,ovary,Normal,48,25.0,28.33,-33.4,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,74.1597688283384,59.12995029412532,15.029818534213078
1,CHO-K1,XTT,TiO2,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,100.33,-7.165,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,70.19133361840902,55.67022374358394,14.521109874825079
2,CHO-K1,CytoTox-Glo,C,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,100.33,-3.36,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,73.92843176367819,61.52735254661359,12.401079217064598
3,CHO-K1,XTT,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,72,18.0,24.5,-15.9,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,66.10790163410236,55.179521341453054,10.928380292649308
4,CHO-K1,CytoTox-Glo,C,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,276.05,-3.36,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,78.62896387140265,68.9878305865938,9.641133284808845
5,CHO-K1,XTT,TiO2,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,27.3,-7.165,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,80.1076761111144,71.25768796827838,8.849988142836025
6,CHO-K1,XTT,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,48,93.64,270.0,-7.01,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,63.90512293814767,55.666258015758174,8.238864922389496
7,CHO-K1,LDH,TiO2,original,hamster,Animal,epithelial,ovary,Normal,72,12.5,60.0,-20.25,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,75.4249565331397,67.85625895696975,7.568697576169953
8,CHO-K1,CytoTox-Glo,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,48,175.0,75.0,-15.91,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,55.33323907829276,48.11229212082793,7.220946957464832
9,CHO-K1,XTT,Bi2O3,original,hamster,Animal,epithelial,ovary,Normal,48,18.0,57.0,-4.58,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766,77.43885985875798,70.39965127474937,7.039208584008605
10,CHO-K1,CVS,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,6,1000.0,17.2,-7.165,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,72.42863160344749,65.73199688751025,6.696634715937236
11,CHO-K1,MTS,TiO2,original,hamster,Animal,epithelial,ovary,Normal,72,9.45,165.25,-27.52,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,74.78503263937812,68.86162833253542,5.9234043068426985
12,CHO-K1,XTT,TiO2,original,hamster,Animal,epithelial,ovary,Normal,72,12.5,60.0,-20.25,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,74.2263240186287,68.41959539704573,5.806728621582977
13,CHO-K1,EZ4U,CuO,original,hamster,Animal,epithelial,ovary,Normal,6,12.5,239.0,-33.33,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,93.4138260896464,87.82000886037028,5.593817229276127
14,CHO-K1,WST-1,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,276.05,-22.62,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,95.33171935293342,89.77451536446326,5.557203988470164
15,CHO-K1,CellTiterGlo,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,9,87.5,11.0,-9.96,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,78.20786810142658,72.93297188751959,5.274896213906999
16,CHO-K1,CellTiterGlo,ZrO2,original,hamster,Animal,epithelial,ovary,Normal,48,20.0,194.2,-35.9,4.651162791,2.736666667,-1.45,1.55,16,123.222,2,0,0,-0.2401,3.774536472,2.415229458,0.0,0.483116883,3.483116883,68.95571731879487,63.71766310294329,5.238054215851577
17,CHO-K1,CytoTox-Glo,CuO,original,hamster,Animal,epithelial,ovary,Normal,4,10.0,102.55,-17.6,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,82.23356711090528,77.21482032507562,5.018746785829663
18,CHO-K1,AlamarBlue,Al2O3,original,hamster,Animal,epithelial,ovary,Normal,3,10.0,21.06,-35.0,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0.0,0.0,0.944935065,162.8037375,99.27228611589167,94.34863406611522,4.92365204977645
19,CHO-K1,MTT,TiO2,original,hamster,Animal,epithelial,ovary,Normal,48,5.81,33.0,-24.52,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,70.06004701726388,65.16951433036326,4.890532686900627
20,CHO-K1,EZ4U,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,24,144.0,23.0,-7.21,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,97.92680399758173,93.16879236997603,4.758011627605697
21,CHO-K1,MTT,Ca(HCO3)2,original,hamster,Animal,epithelial,ovary,Normal,48,17.8,100.33,-9.51,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0.0,-0.20025974,15.91523464,85.41771690238161,80.66608006993354,4.751636832448071
22,CHO-K1,EZ4U,C,original,hamster,Animal,epithelial,ovary,Normal,6,31.2,141.0,-33.4,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,80.50649757438694,75.87934454041391,4.6271530339730305
23,CHO-K1,XTT,TiO2,original,hamster,Animal,epithelial,ovary,Normal,4,10.0,60.21,-31.215,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,92.53697530005736,88.02750509516076,4.509470204896601
24,CHO-K1,CellTiterGlo,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,48,72.0,65.0,-23.3,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,69.30747898602326,64.83636202237057,4.47111696365269
25,CHO-K1,XTT,CuO,original,hamster,Animal,epithelial,ovary,Normal,4,12.5,19.4,-22.95,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0.0,0.319480519,2.319480519,91.26490607690162,87.03257116290466,4.232334913996965
26,CHO-K1,CellTiterBlue,TiO2,original,hamster,Animal,epithelial,ovary,Normal,3,9.45,165.25,-27.52,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,96.18761793192458,92.0384448473305,4.149173084594082
27,CHO-K1,CCK-8,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,48,120.0,504.5,-8.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,74.29627519103326,70.41219383536138,3.8840813556718814
28,CHO-K1,CytoTox-Glo,TiO2,original,hamster,Animal,epithelial,ovary,Normal,48,10.0,28.33,-8.41,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0.0,0.314285714,3.314285714,81.94031171890421,78.07156450755195,3.8687472113522574
29,CHO-K1,MTS,C,original,hamster,Animal,epithelial,ovary,Normal,2,800.0,43.17,-7.8,0.0,2.55,0.0,0.7,4,12.011,0,0,0,0.08129,0.5,0.0,0.0,0.0,0.0,82.81695775476706,79.24752850617513,3.5694292485919306
30,CHO-K1,CCK-8,Fe3O4,original,hamster,Animal,epithelial,ovary,Normal,12,128.0,17.6,-16.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581,89.58580562983396,86.05211744986886,3.5336881799650968
